Power,Power ratio,J_solved,V_cells,V_stack,I_stack,current_T,current_SOH,L_pem_m,h2_in_o2_percent,h2_gen_rate,V_tn,Degradation_cost
6750.0,0.05000000000000001,0.06554248276053502,1.6504269043071862,79.22049140674494,8.520522758869554,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,44.09536945828874
13500.0,0.1,0.12778857178295147,1.6930007967662177,81.26403824477845,16.612514331783693,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,44.38467843506179
20250.0,0.15000000000000005,0.18815505517239556,1.7247436188833343,82.78769370640005,24.46015717241142,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,44.665251332332474
27000.0,0.20000000000000004,0.2470806821570902,1.751218686603789,84.05849695698188,32.12048868042172,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,44.939127380071206
33750.0,0.25000000000000006,0.3047954403805899,1.7745192773882066,85.17692531463392,39.62340724947669,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,45.207375520774995
40500.0,0.3,0.3614445537498393,1.795679184552522,86.19260085852105,46.987791987479106,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,45.47067072986126
47250.0,0.35000000000000214,0.41713089832675965,1.8152851814597086,87.13368871006601,54.227016782478756,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,45.72949115734192
54000.0,0.39999999999999997,0.47193294949835773,1.8337024704557672,88.01771858187682,61.3512834347865,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,45.984201543143186
60750.0,0.45,0.5259136325784949,1.851174093994197,88.85635651172146,68.36877223520433,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,46.235094353160555
67500.0,0.500000000000001,0.5791252092963403,1.8678702841223516,89.65777363787288,75.28627720852424,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,46.48241249080575
74250.0,0.5499999999999999,0.6316122152459236,1.8839151894656547,90.42792909435143,82.10958798197007,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,46.72636294976048
81000.0,0.6,0.6834133458037646,1.8994023617584623,91.17131336440619,88.84373495448939,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,46.967125579393
87750.0,0.6499999999999999,0.7345627317759178,1.91440422875821,91.89140298039408,95.49315513086931,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,47.20485901374332
94500.0,0.7,0.785090839476878,1.9289781523016722,92.59095131048026,102.06180913199414,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,47.4397048549331
101250.0,0.7499999999999999,0.8350251283013226,1.9431704494294362,93.27218157261294,108.55326667917194,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,47.67179072944464
108000.0,0.7999999999999998,0.8843905453068164,1.9570191472012908,93.93691906566195,114.97077088988613,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,47.90123258685502
114750.0,0.8499999999999998,0.9332099064757844,1.9705559220186282,94.58668425689416,121.31728784185196,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,48.12813647187537
121500.0,0.8999999999999994,0.9815041968694456,1.9838074975387785,95.22275988186136,127.59554559302792,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,48.35259991941405
128250.0,0.9499999999999977,1.0292928112532003,1.9967966734714397,95.8462403266291,133.80806546291603,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,48.574713072961536
135000.0,0.9999999999999941,1.076593750063032,2.0095430967668726,96.45806864480988,139.95718750819415,303.15,1.0,8.481190120094124e-05,0.0,0.0,1.48236968,48.794559595408096
0.0,0.0,0.0,0.0,0.0,0.0,308.15,1.0,8.481190120094124e-05,0.0,0.0,1.48350062,0.0
6750.0,0.05000000000000001,0.06611261584158451,1.63619417483458,78.53732039205984,8.594640059405986,308.15,1.0,8.481190120094124e-05,0.0,0.0,1.48350062,53.861442448243
