time,y_on,y_off,y_standby,y_cold_start,y_cool,P,wind,Spot Price,H2,sum x,Q cooling,T,Target T,Temp difference,Delta T eff,Q net,Q limit,P_grid,z_shutdown_begin,deg_on_cost,degradation_cost
343,1.0,-0.0,-0.0,0.0,1.0,128250.0,337715.92,93.53999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,202715.91999999998,-0.0,162.430747503693,162.430747503693
344,1.0,-0.0,-0.0,0.0,1.0,128250.0,305275.789,93.53999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,170275.789,-0.0,162.43074750369306,162.43074750369306
345,1.0,-0.0,-0.0,0.0,1.0,128250.0,262350.4004,93.53999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,127350.40039999998,-0.0,162.43074750369306,162.43074750369306
346,1.0,-0.0,-0.0,0.0,1.0,128250.0,266872.0835,93.53999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,131872.0835,-0.0,162.43074750369306,162.43074750369306
347,1.0,-0.0,-0.0,0.0,1.0,128250.0,314546.2903,93.53999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,179546.2903,-0.0,162.43074750369306,162.43074750369306
348,1.0,-0.0,-0.0,0.0,1.0,128250.0,316682.183,92.850003,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,181682.18300000002,-0.0,162.43074750369306,162.43074750369306
349,1.0,-0.0,-0.0,0.0,1.0,128250.0,325418.652,92.850003,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,190418.652,-0.0,162.430747503693,162.430747503693
350,1.0,-0.0,-0.0,0.0,1.0,128250.0,341298.165,92.850003,431.5233179281724,1.0,2550.94710930716,335.6510000000001,298.15,37.50100000000015,37.50100000000015,2550.9471093071656,145900.27152000045,206298.16499999998,-0.0,162.43074750369306,162.43074750369306
351,1.0,-0.0,-0.0,0.0,1.0,128250.0,358455.061,92.850003,431.5233179281724,1.0,2550.9471093071497,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,223455.061,-0.0,162.43074750369186,162.43074750369186
352,1.0,-0.0,-0.0,0.0,1.0,128250.0,362679.003,92.850003,431.5233179281724,1.0,2550.94710930716,335.6510000000001,298.15,37.50100000000015,37.50100000000015,2550.9471093071656,145900.27152000045,227679.00300000003,-0.0,162.43074750369306,162.43074750369306
353,1.0,-0.0,-0.0,0.0,1.0,128250.0,367120.811,92.850003,431.5233179281724,1.0,2550.9471093071497,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,232120.811,-0.0,162.43074750369186,162.43074750369186
354,1.0,-0.0,-0.0,0.0,1.0,128250.0,367352.613,92.73,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,232352.613,-0.0,162.430747503693,162.430747503693
355,1.0,-0.0,-0.0,0.0,1.0,128250.0,376056.452,92.73,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,241056.452,-0.0,162.430747503693,162.430747503693
356,1.0,-0.0,-0.0,0.0,1.0,128250.0,376177.532,92.73,431.5233179281724,1.0,2550.94710930716,335.6510000000001,298.15,37.50100000000015,37.50100000000015,2550.9471093071656,145900.27152000045,241177.532,-0.0,162.43074750369306,162.43074750369306
357,1.0,-0.0,-0.0,0.0,1.0,128250.0,377309.5236,92.73,431.5233179281724,1.0,2550.9471093071497,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,242309.52360000001,-0.0,162.43074750369186,162.43074750369186
358,1.0,-0.0,-0.0,0.0,1.0,128250.0,379268.234,92.73,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,244268.234,-0.0,162.43074750369303,162.43074750369303
359,1.0,-0.0,-0.0,0.0,1.0,128250.0,379908.373,92.73,431.5233179281724,1.0,2550.9471093071643,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,244908.37300000002,-0.0,162.43074750369306,162.43074750369306
360,1.0,-0.0,0.0,-0.0,1.0,128250.0,377628.4138,92.22,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,242628.41379999998,-0.0,162.43074750369303,162.43074750369303
361,1.0,-0.0,0.0,-0.0,1.0,128250.0,384760.2951,92.22,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,249760.2951,-0.0,162.43074750369303,162.43074750369303
362,1.0,-0.0,0.0,-0.0,1.0,128250.0,388263.169,92.22,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,253263.169,-0.0,162.43074750369306,162.43074750369306
363,1.0,-0.0,0.0,-0.0,1.0,128250.0,393184.008,92.22,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,258184.00799999997,-0.0,162.43074750369303,162.43074750369303
364,1.0,-0.0,0.0,-0.0,1.0,128250.0,398248.076,92.22,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,263248.076,-0.0,162.43074750369303,162.43074750369303
365,1.0,-0.0,0.0,-0.0,1.0,128250.0,399497.225,92.22,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264497.225,-0.0,162.43074750369303,162.43074750369303
366,1.0,-0.0,-0.0,0.0,1.0,128250.0,399364.555,91.88999700000001,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264364.555,-0.0,162.430747503693,162.430747503693
367,1.0,-0.0,-0.0,0.0,1.0,128250.0,399672.569,91.88999700000001,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264672.569,-0.0,162.43074750369306,162.43074750369306
368,1.0,-0.0,-0.0,0.0,1.0,128250.0,398492.828,91.88999700000001,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,263492.828,-0.0,162.43074750369306,162.43074750369306
369,1.0,-0.0,-0.0,0.0,1.0,128250.0,399670.84,91.88999700000001,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264670.84,-0.0,162.43074750369306,162.43074750369306
370,1.0,-0.0,-0.0,0.0,1.0,128250.0,398723.945,91.88999700000001,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,263723.945,-0.0,162.43074750369306,162.43074750369306
371,1.0,-0.0,-0.0,0.0,1.0,128250.0,399733.856,91.88999700000001,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264733.856,-0.0,162.43074750369306,162.43074750369306
372,1.0,-0.0,-0.0,0.0,1.0,128250.0,399719.368,91.379997,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264719.368,-0.0,162.43074750369306,162.43074750369306
373,1.0,-0.0,-0.0,0.0,1.0,128250.0,399778.233,91.379997,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264778.233,-0.0,162.43074750369306,162.43074750369306
374,1.0,-0.0,-0.0,0.0,1.0,128250.0,399755.474,91.379997,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264755.474,-0.0,162.43074750369303,162.43074750369303
375,1.0,-0.0,-0.0,0.0,1.0,128250.0,399784.011,91.379997,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264784.011,-0.0,162.43074750369306,162.43074750369306
376,1.0,-0.0,-0.0,0.0,1.0,128250.0,399792.072,91.379997,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264792.072,-0.0,162.43074750369306,162.43074750369306
377,1.0,-0.0,-0.0,0.0,1.0,128250.0,399785.41,91.379997,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264785.41,-0.0,162.43074750369306,162.43074750369306
378,1.0,-0.0,-0.0,0.0,1.0,128250.0,399767.228,91.28999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264767.228,-0.0,162.43074750369303,162.43074750369303
379,1.0,-0.0,-0.0,0.0,1.0,128250.0,399778.039,91.28999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264778.039,-0.0,162.43074750369306,162.43074750369306
380,1.0,-0.0,-0.0,0.0,1.0,128250.0,399791.72,91.28999999999999,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,264791.72,-0.0,162.43074750369306,162.43074750369306
381,1.0,-0.0,-0.0,0.0,1.0,128250.0,399770.967,91.28999999999999,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,264770.967,-0.0,162.43074750369306,162.43074750369306
382,1.0,-0.0,-0.0,0.0,1.0,128250.0,399789.493,91.28999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264789.493,-0.0,162.43074750369306,162.43074750369306
383,1.0,-0.0,-0.0,0.0,1.0,128250.0,398752.462,91.28999999999999,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,263752.462,-0.0,162.43074750369303,162.43074750369303
384,1.0,-0.0,-0.0,0.0,1.0,128250.0,399746.955,92.52,431.5233179281724,1.0,2550.947109307162,335.65100000000007,298.15,37.50100000000009,37.50100000000009,2550.9471093071656,145900.27152000027,264746.955,-0.0,162.43074750369306,162.43074750369306
385,1.0,-0.0,-0.0,0.0,1.0,128250.0,399546.087,92.52,431.5233179281724,1.0,2550.9471093071443,335.65100000000007,298.15,37.50100000000009,37.50100000000009,2550.9471093071656,145900.27152000027,264546.087,-0.0,162.43074750369186,162.43074750369186
386,1.0,-0.0,-0.0,0.0,1.0,128250.0,399448.503,92.52,431.5233179281724,1.0,2550.947109307148,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264448.503,-0.0,162.43074750369186,162.43074750369186
387,1.0,-0.0,-0.0,0.0,1.0,128250.0,399370.027,92.52,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264370.027,-0.0,162.43074750369306,162.43074750369306
388,1.0,-0.0,-0.0,0.0,1.0,128250.0,399581.887,92.52,431.5233179281724,1.0,2550.947109307162,335.65100000000007,298.15,37.50100000000009,37.50100000000009,2550.9471093071656,145900.27152000027,264581.887,-0.0,162.43074750369306,162.43074750369306
389,1.0,-0.0,-0.0,0.0,1.0,128250.0,399715.321,92.52,431.5233179281724,1.0,2550.947109307148,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264715.321,-0.0,162.43074750369186,162.43074750369186
390,1.0,-0.0,-0.0,0.0,1.0,128250.0,399767.346,93.06,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264767.346,-0.0,162.430747503693,162.430747503693
391,1.0,-0.0,-0.0,0.0,1.0,128250.0,399791.23,93.06,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264791.23,-0.0,162.43074750369306,162.43074750369306
392,1.0,-0.0,-0.0,0.0,1.0,128250.0,399782.515,93.06,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264782.515,-0.0,162.430747503693,162.430747503693
393,1.0,-0.0,-0.0,0.0,1.0,128250.0,398810.186,93.06,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,263810.186,-0.0,162.430747503693,162.430747503693
394,1.0,-0.0,-0.0,0.0,1.0,128250.0,399328.823,93.06,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264328.823,-0.0,162.43074750369306,162.43074750369306
395,1.0,-0.0,-0.0,0.0,1.0,128250.0,399712.888,93.06,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264712.888,-0.0,162.43074750369306,162.43074750369306
396,1.0,-0.0,0.0,-0.0,1.0,128250.0,399695.85,92.340003,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264695.85,-0.0,162.43074750369303,162.43074750369303
397,1.0,-0.0,0.0,-0.0,1.0,128250.0,399740.484,92.340003,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264740.484,-0.0,162.43074750369303,162.43074750369303
398,1.0,-0.0,0.0,-0.0,1.0,128250.0,399551.227,92.340003,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264551.227,-0.0,162.43074750369303,162.43074750369303
399,1.0,-0.0,0.0,-0.0,1.0,128250.0,399025.058,92.340003,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264025.058,-0.0,162.43074750369303,162.43074750369303
400,1.0,-0.0,0.0,-0.0,1.0,128250.0,399784.294,92.340003,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264784.294,-0.0,162.43074750369303,162.43074750369303
401,1.0,-0.0,0.0,-0.0,1.0,128250.0,399792.04,92.340003,431.5233179281724,1.0,2703.6253281279323,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,264792.04,-0.0,162.43074750369303,162.43074750369303
402,1.0,-0.0,0.0,0.0,1.0,128250.0,399765.543,90.99,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,264765.543,-0.0,162.43074750369306,162.43074750369306
403,1.0,-0.0,0.0,0.0,1.0,128250.0,399743.487,90.99,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264743.487,-0.0,162.43074750369306,162.43074750369306
404,1.0,-0.0,0.0,0.0,1.0,128250.0,399783.792,90.99,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264783.792,-0.0,162.43074750369306,162.43074750369306
405,1.0,-0.0,0.0,0.0,1.0,128250.0,399783.811,90.99,431.5233179281724,1.0,2703.6253281279314,330.649,298.15,32.499000000000024,32.499000000000024,2550.9471093071656,130536.52848000005,264783.811,-0.0,162.43074750369306,162.43074750369306
406,1.0,-0.0,0.0,0.0,1.0,128250.0,399776.985,90.99,431.5233179281724,1.0,2552.6437393961246,330.649,298.15,32.499000000000024,32.499000000000024,2552.643739396125,130536.52848000005,264776.985,-0.0,162.43074750369306,162.43074750369306
407,1.0,-0.0,0.0,0.0,1.0,128250.0,399780.558,90.99,431.5233179281724,1.0,2399.9655205753575,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2552.643739396125,145900.27151999992,264780.558,-0.0,162.430747503693,162.430747503693
408,1.0,-0.0,0.0,0.0,1.0,128250.0,399793.883,88.98,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264793.883,-0.0,162.43074750369306,162.43074750369306
409,1.0,-0.0,0.0,0.0,1.0,128250.0,399783.453,88.98,431.5233179281724,1.0,2550.947109307162,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264783.453,-0.0,162.4307475036929,162.4307475036929
410,1.0,-0.0,0.0,0.0,1.0,128250.0,399723.441,88.98,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264723.441,-0.0,162.43074750369306,162.43074750369306
411,1.0,-0.0,0.0,0.0,1.0,128250.0,399620.017,88.98,431.5233179281724,1.0,2550.947109307166,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264620.017,-0.0,162.43074750369306,162.43074750369306
412,1.0,-0.0,0.0,0.0,1.0,128250.0,399441.488,88.98,431.5233179281724,1.0,2550.947109307165,335.65099999999995,298.15,37.500999999999976,37.500999999999976,2550.9471093071656,145900.27151999992,264441.488,-0.0,162.43074750369306,162.43074750369306
413,1.0,-0.0,0.0,0.0,1.0,128250.0,398136.163,88.98,431.5233179281724,1.0,2703.564281259154,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2550.9471093071656,130542.67151999992,263136.163,-0.0,162.43074750369306,162.43074750369306
414,1.0,-0.0,-0.0,0.0,1.0,128250.0,398875.498,78.96000000000001,426.81197613250845,1.0,2673.541783736696,330.65099999999995,298.15,32.500999999999976,32.500999999999976,2673.541783736695,130542.67151999992,263875.498,-0.0,132.83318607052482,132.83318607052482
415,1.0,-0.0,-0.0,0.0,1.0,128250.0,399201.838,78.96000000000001,426.81197613250845,1.0,2826.220002557461,325.649,298.15,27.499000000000024,27.499000000000024,2673.541783736695,115178.92848000006,264201.838,-0.0,132.8331860705248,132.8331860705248
